,course,url
0,The Mountains Course at Bighorn Golf Club,http://www.bighorngolf.com
0,Indian Summer Golf & Country Club,missing
0,Easton Club,http://www.eastonclub.com
0,Sun Country Golf Resort,missing
0,Okefenokee Country Club,missing
0,Summit Chase Country Club,http://www.summitchasecc.com
0,Links of Lake Bernadette,missing
0,Green Valley Golf Course,missing
0,Mohall Country Club,missing
0,Forest Point Resort & Golf Course,missing
0,Barn Hollow Course at Hawks View Golf Club,http://www.hawksviewgolfclub.com
0,Big Canyon Country Club,missing
0,Golf Club at Vistoso,missing
0,Fulton Country Club,missing
0,Dunes West Golf Club,missing
0,Los Robles Greens Golf Course,http://www.golfthousandoaks.com
0,Players Course at Mile Square Golf Course,missing
0,Yoakum County Golf Club,missing
0,Red Bay Golf Club,missing
0,Heritage Harbour Golf Club,missing
0,Blackwood Golf Course,http://www.blackwoodgolf.com
0,Eagle Nest Golf Club,missing
0,Bootheel Golf Club,missing
0,Oakridge Course at Landings Club,http://www.thelandings.com/oakridge.htm
0,Pennhills Club,missing
0,Wausau Country Club,missing
0,Spring Hill College Golf Course,missing
0,Round Lake Golf Course,missing
0,Michigan Tech. University G. C.,missing
0,Dogwood Pines Course at Pine Shore Golf Course,missing
0,Valley Oaks Course at North Ranch Country Club,missing
0,Dales Course at Community Golf Course,missing
0,Executive Course at Cherry Hills Country Club,missing
0,Columbian Country Club of Dallas,missing
0,Boggy Creek Golf Club,http://www.boggycreekgolfclub.com
0,Faldo Championship Course at Wildfire Golf Club,http://www.wildfiregolf.com
0,Berkshire Hills Golf Course,missing
0,Brookhills Golf Club,missing
0,Elks Country Club,missing
0,Browns Run Country Club,missing
0,Fawn Crest Golf Course,missing
0,Beards Creek Golf Course,missing
0,North Course at Bob-O-Link Golf Club,missing
0,Beech Woods Golf Course,missing
0,Caprock Golf Course,missing
0,Old Carolina Golf Club,http://www.oldcarolinagolf.com
0,Packsaddle Ridge Golf Club,http://www.packsaddle.net
0,Eagle Lake Recreation Center,missing
0,Knights of Columbus Par 3 Golf Course,missing
0,Janscos Stardust Golf & Country Club,missing
0,Nine Hole Course at Maple Meadows Golf Course,missing
0,Vero Beach Country Club,missing
0,Ivey Ranch Country Club,missing
0,Prairie Ridge Golf Club,missing
0,Captains Club At Woodfield,http://www.captainsclubatwoodfield.com
0,Country Club of the Poconos,missing
0,Pecos County Municipal Golf Course,missing
0,Touchet Valley Golf Course,missing
0,Scots Links Course at Brooks Golf Club,http://www.brooksgolfclub.com
0,Hunters Station Golf Course,missing
0,Clinton Country Club,missing
0,North Fork Country Club,missing
0,Clearwater Greens Golf Course,missing
0,Butternut Creek Golf Course & Driving Range,missing
0,Pines Course at Golf Professionals Club,missing
0,Pine Brook Golf Course,missing
0,Indian Shores Golf Course,missing
0,Links at Lowell,missing
0,Meadows Course at Eagle Run Golf Course,missing
0,Pawnee Hills Golf Club,missing
0,Alamo Golf Club,missing
0,Saginaw Country Club,missing
0,Chippewa Valley Golf Club,http://www.cvgolf.com
0,Falcon Course at Wild Wing Plantation,http://www.wildwing.com
0,Flying M Ranch Golf Club,missing
0,Terrace Lakes Resort,missing
0,Biddeford Saco Country Club,http://biddefordsacocountryclub.com
0,Coyote Hills Golf Course,http://www.coyotehillsgc.com
0,Quail Ridge Country Club,missing
0,Mira Vista Golf & Country Club,missing
0,Maple Leaf Golf Club,missing
0,North Course at Silver Lake Country Club,missing
0,Frye Island Golf Course,http://www.fryeisland.com/figc.htm
0,Warminsters Five Ponds Golf Club,http://pil.net/~5ponds/
0,Teal Bend Golf Club,http://www.tealbendgolf.com
0,Brooktree Golf Course,missing
0,North Course at NCR Country Club,missing
0,Executive Course at Shadow Lake Golf & Racquet Club,missing
0,Island Side Course at Longboat Key Club & Resort,missing
0,Fairway Valley Golf Club,http://www.fairwayvalleygolfclub.com
0,Kerry Landing Golf Course,missing
0,Blue Hills Golf Course,missing
0,Chester Country Club,missing
0,Currie Park Golf Course,missing
0,Sea Mountain at Punaluu Golf Course,missing
0,Coharie Country Club,missing
0,Phil Harris Golf Course,missing
0,Moriah Country Club,missing
0,Canby Golf Club,missing
0,Rockland Golf Course,missing
0,Par 3 Childrens Course at Sunset Ridge Country Club,missing
0,Prairie View Golf Course,missing
0,Highland Park Eighteen Golf Course,missing
0,Birches Woods Course at Birchwood Farms Golf & Country Club,missing
0,Chickasaw Country Club,missing
0,Heather Ridge Country Club,missing
0,Red Blue Course at Beckett Golf Club,missing
0,Great Outdoors RV & Golf Resort,missing
0,Club Green Meadows,http://www.clubgreenmeadows.com
0,Oak Creek Golf Club,http://www.oakcreekgolfclub.com
0,Apollo Beach Golf & Sea Club,missing
0,Country Hills Golf Club,missing
0,Alta Sierra Country Club,missing
0,Executive Nine Course at Falcon Ridge Golf Course,http://www.falconridgegolf.net
0,Royal Course at Canadian Lakes Country Club,missing
0,Liberty Hills Golf Club,missing
0,Greendale Golf Course,http://www.co.fairfax.va.us/parks/greendale
0,Parkview Fairways,missing
0,Beaumont Country Club,http://www.beaumontcountryclub.com
0,West Course at Tamarack Golf Course,missing
0,Sayre Golf Course,missing
0,Crooked River Ranch Golf,missing
0,Snow Hill Country Club,missing
0,Front Back Course at Metedeconk National Golf Club,missing
0,Pleasant Valley Golf Course,missing
0,Piedmont Golf Club,missing
0,Charlotte Country Club,missing
0,Canyon Lake Country Club,missing
0,Hibiscus Golf Club,missing
0,Kinderlou Forest Golf Club,http://www.kinderlouforest.com
0,Mt. Graham Golf Course,missing
0,Hazelburn Golf Course,missing
0,The Foxfire Course at Foxfire Golf Club,http://www.foxfiregolfclub.com
0,Chairman Nine Course at First Tee of Arkansas,http://www.thefirstteear.com
0,Skyview Course at Terre Du Lac Golf Club,missing
0,Presidential Country Club,missing
0,Lake Marsh Course at Sand Creek Country Club,missing
0,Woodford Hills Country Club,missing
0,Speers Public Golf Course,missing
0,Whispering Springs Golf Club,http://www.whisperingspringsgolf.com
0,Rolling Green Golf Club,missing
0,Bonavista State Golf Club,missing
0,Shady Hills Golf Club,missing
0,Paradise Pastures,missing
0,Fort Sill Golf Club,missing
0,Creek Bunkers Course at Northgate Country Club,http://www.northgatecountryclub.com
0,Westland Municipal Golf Course,missing
0,Red & White Course at Rich Valley Golf Club,missing
0,Moraga Country Club,missing
0,Stockton Golf & Country Club,missing
0,Ewa Villages Golf Course,missing
0,Dogwood Course at Country Club of Jackson,missing
0,Tournament Course at Coyote Creek,http://www.coyotecreekgolf.com
0,Eagle Marsh Golf Club,http://www.eaglemarsh.com
0,Seven Oaks Golf Club,missing
0,Moss Creek Golf Club,http://www.golfmosscreek.com
0,Gator Creek Golf Course,missing
0,Lakes Waterway Course at Arrowhead Country Club,http://www.arrowheadcc.com
0,Overton Municipal Golf Course,missing
0,Pheasant Run Resort,http://www.pheasantrun.com
0,McKenzie Memorial Golf Course,missing
0,Sage Meadows Golf Course,http://www.sagemeadows.com
0,Brown Deer Park Golf Club,missing
0,Richmond County Country Club,missing
0,Back Nine Course at Briarwood Golf Club,missing
0,Westfields Golf Club,missing
0,Lake Almanor West Golf Course,missing
0,Northland Country Club,missing
0,Eastman Golf Links,missing
0,Glen Annie Golf Club,missing
0,Cedar Crest Golf Course,missing
0,West East Course at Green Tree Country Club,missing
0,Chisago Lakes Golf Course,missing
0,El Caro Golf Club,missing
0,Navasota Municipal Golf Course,missing
0,Magnolia Course at Beau Chene Country Club,missing
0,Bruin Mid-Length Course at Golf Center at Kings Island,http://www.thegolfcenter.com
0,Garden Spring Course at Wander Springs Golf Course,http://www.wandersprings.com
0,Hills Lakes Course at Fox Hills Country Club,http://www.foxhills.com
0,Arnold Palmer Private Course at PGA WEST,missing
0,Walker Lake Country Club,missing
0,Arizona Traditions Golf Club,http://www.arizonatraditionsgolfclub.com
0,Stonebridge Meadows Golf Club,http://www.stonebridgemeadows.com
0,Country Lake Golf Club,missing
0,Richmond Pines Country Club,missing
0,TPC at Heron Bay,missing
0,Humphreys County Country Club,missing
0,Tuxedo Club,missing
0,Witch Golf Links,missing
0,Los Feliz Golf Course,missing
0,South Course at Foxtail Golf Club,http://www.playfoxtail.com
0,Lu Lu Country Club,missing
0,Southern Wayne Country Club,missing
0,Painted Hills Golf Course,missing
0,Oconee Club at Reynolds Plantation,http://www.reynoldsplantation.com/oconee.htm
0,Robin Dale Country Club,missing
0,Stonebriar Country Club,missing
0,Crofton Lakeview Golf Course,missing
0,Meadowlands Country Club,missing
0,Sea n Air Golf Course,missing
0,Ridges At Sand Creek,http://www.ridgesatsandcreek.com
0,Los Arroyos Golf Club,missing
0,Stony Lick Course at Woods Resort,http://www.thewoodsresort.com
0,Mayfair Country Club,missing
0,Jeans Run Golf Course,missing
0,White Lake Oaks Golf Course,missing
0,Coal Creek Course at Golf Club at Newcastle,http://www.newcastlegolf.com
0,Sugar Ridge Golf Club,missing
0,Sunnyvale Municipal Golf Course,missing
0,Firefly Golf Links,http://www.fireflygolflinks.com
0,Oak Hurst Course at Peach Tree Golf Club,missing
0,West South Course at Avalon Golf Club,http://www.avalonlinks.com
0,North Oaks Golf Club,missing
0,Links at Hiawatha Landing,http://www.hiawathalinks.com
0,Raven Rock Golf Course,missing
0,Lost Mine Golf Course,missing
0,Blue White Course at Beckett Golf Club,missing
0,Lyon Oaks Golf Course,missing
0,Rocky Ridge Golf Club,missing
0,Wildhorse Golf Course,missing
0,Duck Creek Golf Course,missing
0,Meadow Oaks Golf & Country Club,missing
0,Western Row Golf Course,missing
0,Lakeside Course at Juniper Hill Golf Course,http://www.juniperhillgc.com
0,Mendota Golf Course,missing
0,Atwood Country Club,missing
0,Westwoods Bridges Course at Waushara Country Club,missing
0,Rockwood Golf Club,missing
0,Britt Country Club,missing
0,Sunnybrook Course at Sunnyhill Golf & Recreation,missing
0,Gaines County Golf Course,missing
0,Eagle Brook Country Club,http://www.eaglebrookclub.com
0,Bell Nob Golf Course,missing
0,Twin Lakes Village Golf Course,missing
0,Tayman Park Municipal Golf Course,missing
0,Country Club of Maryland,missing
0,Oakland Beach Golf Club,http://www.oaklandbeach.com
0,Timuquana Country Club,missing
0,Burning Tree Club,missing
0,Country Club of Culpeper,missing
0,North Course at Thunderbird Hills Golf Course,missing
0,Baywood Golf & Country Club,missing
0,Fawn Creek Country Club,missing
0,Lake Shore Yacht & Country Club,missing
0,Drummond Island Golf Course,missing
0,Boyne South Golf Course,missing
0,Lakes at Leesburg,missing
0,Red Hawk Golf Club,http://www.redhawkgolf.net
0,Tradition Course at Ibis Golf & Country Club,http://www.ibisgolf.com
0,Miller Course at Bentwater Yacht & Country Club,http://www.bentwater.com
0,Ord Golf Club,missing
0,Red White Course at Shenandoah Valley Golf Club,http://www.svgcgolf.com
0,Sun City Country Club,missing
0,Tippecanoe Lake Country Club,missing
0,Centennial at Pinehurst,missing
0,Oak Hills Golf & Country Club,missing
0,West Course at St. Andrews Country Club,missing
0,Kissing Camels Golf Course,missing
0,Shiloh Falls Golf Club,http://www.shilohfallsgolf.com
0,Ettrick Golf Club,missing
0,Nine Hole Course at Galloping Hill Golf Course,missing
0,Whidbey Golf & Country Club,missing
0,Catalina SaddleBrooke Course at SaddleBrooke Country Club,missing
0,Fountain City Golf Center,missing
0,Middle South Course at Heather Hill Country Club,missing
0,Oak Patch Golf Course,missing
0,Wilderness Golf Course,missing
0,Howell Par Three Golf Course,missing
0,Scarlet Course at Paradise Point Golf Course,missing
0,Airport Greens Golf Course,missing
0,Blue White Course at Charwood Country Club,missing
0,Appling Country Club,missing
0,Lakes Cypress Course at Arrowhead Country Club,http://www.arrowheadcc.com
0,Horsepen Jackrabbit Course at Hearthstone Country Club,http://www.hearthstoneclub.com
0,Stone Creek Country Club,missing
0,Kiskiack Golf Club,missing
0,Prairie Country Club,missing
0,Mercer Public Golf Course,missing
0,Bowie Golf & Country Club,missing
0,Par 3 Course at Rammler Golf Club,missing
0,Ross Teal Wing Golf Club,http://www.rossteal.com
0,The Legend Course at Shanty Creek,http://www.shantycreek.com
0,Falls Village,missing
0,Meadowood Resort Hotel,missing
0,Lake Barton Golf Course,missing
0,Olivet Country Club,missing
0,Springs Ranch Golf Club,missing
0,Eagle Creek Golf Club,missing
0,West Plains Municipal Golf Course,missing
0,Lebanon Country Club,missing
0,The Orchard Logo Course at Orchard Hills Golf Course,http://www.orchardhills.com
0,Mainlands Golf Course,missing
0,East Course at Merion Golf Club,http://www.meriongolfclub.com/
0,Elba Country Club,missing
0,Briar Creek Country Club,missing
0,South Course at Deer Track Golf Resort,http://www.deertrack.com
0,Furnace Brook Golf Club,missing
0,Desperado Diablo Course at Badlands Golf Club,missing
0,Championship Course at Magnolia Valley Golf Club,missing
0,Round Hill Club,missing
0,Treyburn Country Club,missing
0,Sedgefield Country Club,missing
0,The Oaks Course at Welk Resort - San Diego,http://www.welkgolf.com/index.asp?idno=4652
0,Eagle Grove Golf Course,missing
0,Dexter Municipal Golf Club,missing
0,Par 3 Course at Chateau Elan Golf Club & Resort,http://www.chateauelan.com
0,Redgate Golf Course,missing
0,Hamlet Golf & Country Club,missing
0,Bellaire Golf Club,missing
0,Royal Crest Golf Club,missing
0,Red Course at Mountain Manor Inn & Golf Club,missing
0,Council Fire Golf Club,missing
0,Hillcrest Hills Golf Course,missing
0,Bartlett Country Club,missing
0,Intervale Country Club,missing
0,Tanasi Golf Club,missing
0,Stone Creek Golf Club,http://www.stonecreekgolfclub.com
0,Eighteen Hole Course at Holiday Island Country Club,http://www.holidayislandark.org
0,North Carolina National Golf Club,missing
0,Olde Barnstable Fairgrounds Golf Club,missing
0,Montchanin Course at DuPont Country Club,missing
0,Maumelle Country Club,http://www.maumellecc.com/
0,Indian Echo Country Club,missing
0,Riverbend Golf Course,missing
0,Falcon Head Golf Course,missing
0,Arkadelphia Country Club,missing
0,North East Course at Boca Teeca Country Club,missing
0,Deer Haven Golf Course,missing
0,Meadow Club,missing
0,Ironhorse Golf Course,missing
0,Byrncliff Resort & Conference Center,http://www.byrncliff.com
0,Quail Hollow Golf Club,missing
0,Hawks Nest Golf Club,missing
0,East Greenwich Golf & Country Club,missing
0,Sherwood Hills Golf Course,missing
0,Grandview Golf & Country Club,missing
0,Bayshore Golf Club,missing
0,Lakes Course at Timber Pines,missing
0,Sedan Country Club,missing
0,Preakness Hills Country Club,missing
0,Hazard Country Club,missing
0,Oakland Hills Golf Club,missing
0,Crossings Course at Robert Trent Jones Golf Trail at Magnolia Grove,http://www.rtjgolf.com
0,Seven Hills Golf Club,missing
0,Par 3 Course at Hollybrook Golf & Tennis Club,http://www.hollybrook.com
0,Lakeridge Country Club,missing
0,Ocean City Golf Course,missing
0,Spring Ford Country Club,http://www.springfordcc.org
0,Booneville Country Club,missing
0,Stock Farm,http://www.stockfarm.com/club.html
0,Clunie Castle Course at Braemar Golf Course,http://www.ci.edina.mn.us/Pages/L3-20_BraemarGolfCourses.htm
0,Hominy Hill Golf Course,missing
0,Brooklyn-Victor Country Club,missing
0,Indian Mountain Course at Indian Palms Country Club,http://www.indianpalms.com
0,Lida Greens Golf Course,missing
0,Tucumcari Municipal Golf Course,missing
0,Glenville Golf Club,missing
0,Glenmary Golf & Recreation Club,missing
0,Chatuge Shores Golf Course,missing
0,Pine Tree Golf Course,missing
0,Dakota Landing Golf Club,missing
0,North Platte Country Club,missing
0,Par 3 Course at Oglebay Resort,http://www.oglebay-resort.com
0,The Woods Course at Old Channel Trail Golf Course,http://www.octgolf.com
0,Twin Pines Country Club,missing
0,Braintree Municipal Golf Course,http://www.braintreegolf.com
0,Lake Region Golf Course,missing
0,South Course at Philmont Country Club,missing
0,Lakeview Ridgeview Course at Boone Links Golf Course,missing
0,River Club on the Ashley,missing
0,Red White Course at Rolling Meadows Golf Course,missing
